"","E_It","N","R0","k","inter_day","effect","mean_Rt0","var_Rt0","mean_Rt1","var_Rt1","mean_It","var_It","mean_It1_con","var_It1_con","mean_It1_trt","var_It1_trt","nsample","sufficient_ncluster","adjusted_sufficient_ncluster"
"12",0.005,1000,1.5,0.1,35,0.4,1.22058384977739,1.22734740338587,0.839415527909769,0.668212315359989,0.00454433333333333,1.29596877848172e-05,0.00487766666666667,1.77119385350672e-05,0.00339433333333333,9.65405257307992e-06,1000,"59","285.402666666667"
"13",0.005,1000,2,0.7,17,0.2,2.10773719396998,3.07126709805623,1.69585892695764,2.07948938154817,0.004916,1.87658659553184e-05,0.00955766666666667,7.83841359342003e-05,0.00764266666666667,5.15434940535734e-05,100,"634","939.588"
"14",0.005,1000,2,0.7,17,0.2,2.10773719396998,3.07126709805623,1.69585892695764,2.07948938154817,0.004916,1.87658659553184e-05,0.00955766666666667,7.83841359342003e-05,0.00764266666666667,5.15434940535734e-05,1000,"146","216.372"
"15",0.005,1000,2,0.7,17,0.4,2.06463966403681,3.39125932616606,1.26525400948695,1.24456113819071,0.00494666666666667,1.88574413693453e-05,0.009414,7.33850656885629e-05,0.00587533333333333,3.20838194953874e-05,100,"158","238.948666666667"
"16",0.005,1000,2,0.7,17,0.4,2.06463966403681,3.39125932616606,1.26525400948695,1.24456113819071,0.00494666666666667,1.88574413693453e-05,0.009414,7.33850656885629e-05,0.00587533333333333,3.20838194953874e-05,1000,"35","52.9316666666667"
"17",0.005,1000,2,0.4,19,0.2,1.92601467685101,3.08199612480936,1.56269098913248,1.75070841633602,0.00499666666666667,2.12730799155274e-05,0.00886366666666667,7.06052816494387e-05,0.00727766666666667,4.85454163610092e-05,100,"876","1563.076"
"18",0.005,1000,2,0.4,19,0.2,1.92601467685101,3.08199612480936,1.56269098913248,1.75070841633602,0.00499666666666667,2.12730799155274e-05,0.00886366666666667,7.06052816494387e-05,0.00727766666666667,4.85454163610092e-05,1000,"236","421.102666666667"
"19",0.005,1000,2,0.4,19,0.4,2.01965586973364,3.05546562546077,1.21843774941957,1.23314208130914,0.004975,2.10393881293765e-05,0.009004,6.73157559186395e-05,0.005618,3.12651643881294e-05,100,"158","288.139333333333"
"20",0.005,1000,2,0.4,19,0.4,2.01965586973364,3.05546562546077,1.21843774941957,1.23314208130914,0.004975,2.10393881293765e-05,0.009004,6.73157559186395e-05,0.005618,3.12651643881294e-05,1000,"34","62.0046666666667"
"21",0.005,1000,2,0.1,21,0.2,1.60989061152699,2.47389359971216,1.31546095593744,1.76616423600466,0.00411033333333333,1.35260018895187e-05,0.00614,3.34748916305435e-05,0.00507333333333333,2.43367344670446e-05,100,">=1000",">=1000"
"22",0.005,1000,2,0.1,21,0.2,1.60989061152699,2.47389359971216,1.31546095593744,1.76616423600466,0.00411033333333333,1.35260018895187e-05,0.00614,3.34748916305435e-05,0.00507333333333333,2.43367344670446e-05,1000,"244","727.608"
"23",0.005,1000,2,0.1,21,0.4,1.67455317836631,2.70221124260214,1.03389527005689,1.16264482905713,0.00428466666666667,1.45991646104257e-05,0.006452,3.48219699899967e-05,0.00419166666666667,1.7686826164277e-05,100,"259","791.417666666667"
"24",0.005,1000,2,0.1,21,0.4,1.67455317836631,2.70221124260214,1.03389527005689,1.16264482905713,0.00428466666666667,1.45991646104257e-05,0.006452,3.48219699899967e-05,0.00419166666666667,1.7686826164277e-05,1000,"45","137.505"
"25",0.005,10000,1.5,0.7,54,0.2,1.30683302300817,0.149102826032692,1.07902175077499,0.0953885840265538,0.0052022,8.01255267755919e-06,0.0064475,1.04425746082027e-05,0.00540296666666667,7.767310302323e-06,100,">=1000",">=1000"
"26",0.005,10000,1.5,0.7,54,0.2,1.30683302300817,0.149102826032692,1.07902175077499,0.0953885840265538,0.0052022,8.01255267755919e-06,0.0064475,1.04425746082027e-05,0.00540296666666667,7.767310302323e-06,1000,"174","175.218"
"27",0.005,10000,1.5,0.7,54,0.4,1.32424301995173,0.160100473450965,0.890040753908016,0.0773971905479347,0.00521113333333333,8.2060647371346e-06,0.00651713333333333,1.08178457307992e-05,0.00442723333333333,5.40192898855174e-06,100,"314","316.302666666667"
"28",0.005,10000,1.5,0.7,54,0.4,1.32424301995173,0.160100473450965,0.890040753908016,0.0773971905479347,0.00521113333333333,8.2060647371346e-06,0.00651713333333333,1.08178457307992e-05,0.00442723333333333,5.40192898855174e-06,1000,"40","40.2933333333333"
"29",0.005,10000,1.5,0.4,72,0.2,1.18659333194761,0.254405579349723,0.99275657682001,0.170334333972091,0.0049146,7.03593881960654e-06,0.0053359,6.48965107369123e-06,0.00451953333333333,4.86828120929199e-06,100,">=1000",">=1000"
"30",0.005,10000,1.5,0.4,72,0.2,1.18659333194761,0.254405579349723,0.99275657682001,0.170334333972091,0.0049146,7.03593881960654e-06,0.0053359,6.48965107369123e-06,0.00451953333333333,4.86828120929199e-06,1000,"228","238.64"
"31",0.005,10000,1.5,0.4,72,0.4,1.19359030090212,0.263586190450538,0.826711936765659,0.10050500127947,0.0049418,7.21321049683228e-06,0.0053518,6.58383137045682e-06,0.0037933,3.60722751917306e-06,100,"494","513.924666666667"
"32",0.005,10000,1.5,0.4,72,0.4,1.19359030090212,0.263586190450538,0.826711936765659,0.10050500127947,0.0049418,7.21321049683228e-06,0.0053518,6.58383137045682e-06,0.0037933,3.60722751917306e-06,1000,"57","59.299"
"33",0.005,10000,2,0.7,25,0.2,2.04310221713115,0.212125260793403,1.63498314251997,0.130614958740276,0.0052227,5.89593335445148e-06,0.0103001333333333,1.93140713393353e-05,0.0082749,1.30875358352784e-05,100,"517","517"
"34",0.005,10000,2,0.7,25,0.2,2.04310221713115,0.212125260793403,1.63498314251997,0.130614958740276,0.0052227,5.89593335445148e-06,0.0103001333333333,1.93140713393353e-05,0.0082749,1.30875358352784e-05,1000,"88","88"
"35",0.005,10000,2,0.7,25,0.4,2.02616888894015,0.198090525116821,1.25381271003133,0.087993279165458,0.00527663333333333,6.01100766811159e-06,0.0103438666666667,1.99398623363343e-05,0.0064331,8.52889735578526e-06,100,"126","126"
"36",0.005,10000,2,0.7,25,0.4,2.02616888894015,0.198090525116821,1.25381271003133,0.087993279165458,0.00527663333333333,6.01100766811159e-06,0.0103438666666667,1.99398623363343e-05,0.0064331,8.52889735578526e-06,1000,"21","21"
"37",0.005,10000,2,0.4,31,0.2,1.88567605768787,0.254649483026577,1.51647738647861,0.187621496758748,0.00510303333333333,8.61318519395354e-06,0.00898446666666667,1.94530230565744e-05,0.0073018,1.40649850883628e-05,100,"658","659.974"
"38",0.005,10000,2,0.4,31,0.2,1.88567605768787,0.254649483026577,1.51647738647861,0.187621496758748,0.00510303333333333,8.61318519395354e-06,0.00898446666666667,1.94530230565744e-05,0.0073018,1.40649850883628e-05,1000,"111","111.333"
"39",0.005,10000,2,0.4,31,0.4,1.87252403255174,0.318040890704389,1.19025378142693,0.110244643650564,0.00516603333333333,8.51166682116261e-06,0.0090331,1.92566666122041e-05,0.0058458,9.00954554184728e-06,100,"174","174.464"
"40",0.005,10000,2,0.4,31,0.4,1.87252403255174,0.318040890704389,1.19025378142693,0.110244643650564,0.00516603333333333,8.51166682116261e-06,0.0090331,1.92566666122041e-05,0.0058458,9.00954554184728e-06,1000,"27","27.072"
"41",0.0045,10000,2,0.1,55,0.2,1.29553649236893,0.409650055530063,1.0879045865262,0.259537620259176,0.0046233,5.98136756585528e-06,0.00514543333333333,4.78444062576414e-06,0.0043889,3.64412149716572e-06,100,">=1000",">=1000"
"42",0.0045,10000,2,0.1,55,0.2,1.29553649236893,0.409650055530063,1.0879045865262,0.259537620259176,0.0046233,5.98136756585528e-06,0.00514543333333333,4.78444062576414e-06,0.0043889,3.64412149716572e-06,1000,"267","305.092"
"43",0.0045,10000,2,0.1,55,0.4,1.32162591174592,0.456456949151721,0.901066213569436,0.156165515289235,0.0045546,5.72933528509503e-06,0.00514326666666667,4.63515971546071e-06,0.00365133333333333,2.66227898188285e-06,100,"501","570.806"
"44",0.0045,10000,2,0.1,55,0.4,1.32162591174592,0.456456949151721,0.901066213569436,0.156165515289235,0.0045546,5.72933528509503e-06,0.00514326666666667,4.63515971546071e-06,0.00365133333333333,2.66227898188285e-06,1000,"60","68.36"
"45",0.02,100,1.5,0.7,11,0.2,0.679342857142857,0.913119620886478,0.561207142857143,0.772997611926954,0.0144533333333333,6.33889518728465e-05,0.00994,0.000187258819606536,0.00822,0.000153949583194398,10,">=1000",">=1000"
"46",0.02,100,1.5,0.7,11,0.2,0.679342857142857,0.913119620886478,0.561207142857143,0.772997611926954,0.0144533333333333,6.33889518728465e-05,0.00994,0.000187258819606536,0.00822,0.000153949583194398,50,">=1000",">=1000"
"47",0.02,100,1.5,0.7,11,0.2,0.679342857142857,0.913119620886478,0.561207142857143,0.772997611926954,0.0144533333333333,6.33889518728465e-05,0.00994,0.000187258819606536,0.00822,0.000153949583194398,100,"564","2548.152"
"48",0.02,100,1.5,0.7,11,0.4,0.679682142857143,1.01151259108904,0.447092857142857,0.532546080131397,0.0147366666666667,7.40219962209625e-05,0.01012,0.000204453751250417,0.00677,0.000115172157385795,10,">=1000",">=1000"
"49",0.02,100,1.5,0.7,11,0.4,0.679682142857143,1.01151259108904,0.447092857142857,0.532546080131397,0.0147366666666667,7.40219962209625e-05,0.01012,0.000204453751250417,0.00677,0.000115172157385795,50,"470","2175.94333333333"
"50",0.02,100,1.5,0.7,11,0.4,0.679682142857143,1.01151259108904,0.447092857142857,0.532546080131397,0.0147366666666667,7.40219962209625e-05,0.01012,0.000204453751250417,0.00677,0.000115172157385795,100,"166","768.524666666667"
"51",0.02,100,1.5,0.4,9,0.2,0.574280952380952,0.951405839716791,0.505447619047619,0.741093511079657,0.0135,5.38346115371791e-05,0.00827666666666667,0.000180256874513727,0.0073,0.00014515838612871,10,">=1000",">=1000"
"52",0.02,100,1.5,0.4,9,0.2,0.574280952380952,0.951405839716791,0.505447619047619,0.741093511079657,0.0135,5.38346115371791e-05,0.00827666666666667,0.000180256874513727,0.0073,0.00014515838612871,50,">=1000",">=1000"
"53",0.02,100,1.5,0.4,9,0.2,0.574280952380952,0.951405839716791,0.505447619047619,0.741093511079657,0.0135,5.38346115371791e-05,0.00827666666666667,0.000180256874513727,0.0073,0.00014515838612871,100,">=1000",">=1000"
"54",0.02,100,1.5,0.4,9,0.4,0.601548412698413,0.995022880264069,0.394819841269841,0.549941390939207,0.0135033333333333,5.41780482383017e-05,0.00855333333333333,0.000187836434367011,0.00573666666666667,0.00010769321996221,10,">=1000",">=1000"
"55",0.02,100,1.5,0.4,9,0.4,0.601548412698413,0.995022880264069,0.394819841269841,0.549941390939207,0.0135033333333333,5.41780482383017e-05,0.00855333333333333,0.000187836434367011,0.00573666666666667,0.00010769321996221,50,"611","2506.11833333333"
"56",0.02,100,1.5,0.4,9,0.4,0.601548412698413,0.995022880264069,0.394819841269841,0.549941390939207,0.0135033333333333,5.41780482383017e-05,0.00855333333333333,0.000187836434367011,0.00573666666666667,0.00010769321996221,100,"213","873.655"
"57",0.02,100,1.5,0.1,11,0.2,0.515926984126984,0.861052102323349,0.444843253968254,0.70527311210297,0.0138266666666667,7.37812159608758e-05,0.00804666666666667,0.000191514993886851,0.00691666666666667,0.000152043736801156,10,">=1000",">=1000"
"58",0.02,100,1.5,0.1,11,0.2,0.515926984126984,0.861052102323349,0.444843253968254,0.70527311210297,0.0138266666666667,7.37812159608758e-05,0.00804666666666667,0.000191514993886851,0.00691666666666667,0.000152043736801156,50,">=1000",">=1000"
"59",0.02,100,1.5,0.1,11,0.2,0.515926984126984,0.861052102323349,0.444843253968254,0.70527311210297,0.0138266666666667,7.37812159608758e-05,0.00804666666666667,0.000191514993886851,0.00691666666666667,0.000152043736801156,100,">=1000",">=1000"
"60",0.02,100,1.5,0.1,11,0.4,0.516923412698413,0.92900267467447,0.346245238095238,0.493604082526753,0.01368,6.92806935645215e-05,0.00797333333333333,0.000199559141936201,0.00544666666666667,0.000112437968211626,10,">=1000",">=1000"
"61",0.02,100,1.5,0.1,11,0.4,0.516923412698413,0.92900267467447,0.346245238095238,0.493604082526753,0.01368,6.92806935645215e-05,0.00797333333333333,0.000199559141936201,0.00544666666666667,0.000112437968211626,50,"783","4551.579"
"62",0.02,100,1.5,0.1,11,0.4,0.516923412698413,0.92900267467447,0.346245238095238,0.493604082526753,0.01368,6.92806935645215e-05,0.00797333333333333,0.000199559141936201,0.00544666666666667,0.000112437968211626,100,"275","1598.575"
"63",0.02,100,2,0.7,8,0.2,0.881536507936508,1.4066371508467,0.735959523809524,1.1585641154251,0.0142566666666667,6.58027231299322e-05,0.0128633333333333,0.000299134367011226,0.0107866666666667,0.000236259908858508,10,">=1000",">=1000"
"64",0.02,100,2,0.7,8,0.2,0.881536507936508,1.4066371508467,0.735959523809524,1.1585641154251,0.0142566666666667,6.58027231299322e-05,0.0128633333333333,0.000299134367011226,0.0107866666666667,0.000236259908858508,50,">=1000",">=1000"
"65",0.02,100,2,0.7,8,0.2,0.881536507936508,1.4066371508467,0.735959523809524,1.1585641154251,0.0142566666666667,6.58027231299322e-05,0.0128633333333333,0.000299134367011226,0.0107866666666667,0.000236259908858508,100,"642","2122.238"
"66",0.02,100,2,0.7,8,0.4,0.883859523809524,1.49858300173565,0.575151587301587,0.771412836477743,0.01436,6.52121373791264e-05,0.0128833333333333,0.000302353840168945,0.0086,0.000168029343114371,10,">=1000",">=1000"
"67",0.02,100,2,0.7,8,0.4,0.883859523809524,1.49858300173565,0.575151587301587,0.771412836477743,0.01436,6.52121373791264e-05,0.0128833333333333,0.000302353840168945,0.0086,0.000168029343114371,50,"361","1160.37433333333"
"68",0.02,100,2,0.7,8,0.4,0.883859523809524,1.49858300173565,0.575151587301587,0.771412836477743,0.01436,6.52121373791264e-05,0.0128833333333333,0.000302353840168945,0.0086,0.000168029343114371,100,"146","469.292666666667"
"69",0.02,100,2,0.4,8,0.2,0.853074603174603,1.5304111638397,0.664911904761905,1.05135442632994,0.01421,7.02659886628876e-05,0.0127466666666667,0.000333767077914861,0.0101533333333333,0.000234654707124597,10,">=1000",">=1000"
"70",0.02,100,2,0.4,8,0.2,0.853074603174603,1.5304111638397,0.664911904761905,1.05135442632994,0.01421,7.02659886628876e-05,0.0127466666666667,0.000333767077914861,0.0101533333333333,0.000234654707124597,50,">=1000",">=1000"
"71",0.02,100,2,0.4,8,0.2,0.853074603174603,1.5304111638397,0.664911904761905,1.05135442632994,0.01421,7.02659886628876e-05,0.0127466666666667,0.000333767077914861,0.0101533333333333,0.000234654707124597,100,"455","1541.69166666667"
"72",0.02,100,2,0.4,8,0.4,0.858946825396825,1.5852152547139,0.560464285714286,0.757565055557068,0.0142833333333333,6.97763143269979e-05,0.01294,0.000342870690230077,0.00858666666666667,0.000179595687451373,10,">=1000",">=1000"
"73",0.02,100,2,0.4,8,0.4,0.858946825396825,1.5852152547139,0.560464285714286,0.757565055557068,0.0142833333333333,6.97763143269979e-05,0.01294,0.000342870690230077,0.00858666666666667,0.000179595687451373,50,"392","1349.13333333333"
"74",0.02,100,2,0.4,8,0.4,0.858946825396825,1.5852152547139,0.560464285714286,0.757565055557068,0.0142833333333333,6.97763143269979e-05,0.01294,0.000342870690230077,0.00858666666666667,0.000179595687451373,100,"174","598.85"
"75",0.02,100,2,0.1,8,0.2,0.645396031746032,1.39121060345827,0.548565079365079,1.15418740936825,0.0132433333333333,6.03342336334334e-05,0.00958666666666667,0.000266584683783483,0.00809666666666667,0.000215815927531399,10,">=1000",">=1000"
"76",0.02,100,2,0.1,8,0.2,0.645396031746032,1.39121060345827,0.548565079365079,1.15418740936825,0.0132433333333333,6.03342336334334e-05,0.00958666666666667,0.000266584683783483,0.00809666666666667,0.000215815927531399,50,">=1000",">=1000"
"77",0.02,100,2,0.1,8,0.2,0.645396031746032,1.39121060345827,0.548565079365079,1.15418740936825,0.0132433333333333,6.03342336334334e-05,0.00958666666666667,0.000266584683783483,0.00809666666666667,0.000215815927531399,100,">=1000",">=1000"
"78",0.02,100,2,0.1,8,0.4,0.585158862433862,1.23770645790764,0.412553571428571,0.719509930145366,0.0133133333333333,6.61105257307991e-05,0.00904,0.000263632944314772,0.00649666666666667,0.000160613526731133,10,">=1000",">=1000"
"79",0.02,100,2,0.1,8,0.4,0.585158862433862,1.23770645790764,0.412553571428571,0.719509930145366,0.0133133333333333,6.61105257307991e-05,0.00904,0.000263632944314772,0.00649666666666667,0.000160613526731133,50,"907","3422.111"
"80",0.02,100,2,0.1,8,0.4,0.585158862433862,1.23770645790764,0.412553571428571,0.719509930145366,0.0133133333333333,6.61105257307991e-05,0.00904,0.000263632944314772,0.00649666666666667,0.000160613526731133,100,"376","1418.648"
