"","E_It","N","R0","k","inter_day","effect","mean_Rt0","var_Rt0","mean_Rt1","var_Rt1","mean_It","var_It","mean_It1_con","var_It1_con","mean_It1_trt","var_It1_trt","nsample","sufficient_ncluster","adjusted_sufficient_ncluster"
"50",0.02,100,1.5,0.7,10,0.4,1.09488611111111,1.84684579607775,0.722659523809524,0.916594437626223,0.0167766666666667,0.000127619328665111,0.0180066666666667,0.000455711859508725,0.0121566666666667,0.000239528631766144,100,"111","384.06"
"51",0.02,100,1.5,0.4,11,0.2,1.01386468253968,1.56810640929593,0.859382671957672,1.33776995012361,0.0172866666666667,0.000137483650105591,0.0175233333333333,0.000435177848171613,0.0147766666666667,0.00033466167611426,10,">=1000",">=1000"
"52",0.02,100,1.5,0.4,11,0.2,1.01386468253968,1.56810640929593,0.859382671957672,1.33776995012361,0.0172866666666667,0.000137483650105591,0.0175233333333333,0.000435177848171613,0.0147766666666667,0.00033466167611426,50,">=1000",">=1000"
"53",0.02,100,1.5,0.4,11,0.2,1.01386468253968,1.56810640929593,0.859382671957672,1.33776995012361,0.0172866666666667,0.000137483650105591,0.0175233333333333,0.000435177848171613,0.0147766666666667,0.00033466167611426,100,"498","2008.6"
"54",0.02,100,1.5,0.4,11,0.4,1.00196018518519,1.64973339627107,0.667530291005291,0.836581209741854,0.0173466666666667,0.000143140869178615,0.0171833333333333,0.000434311159275314,0.01204,0.00026425981993998,10,">=1000",">=1000"
"55",0.02,100,1.5,0.4,11,0.4,1.00196018518519,1.64973339627107,0.667530291005291,0.836581209741854,0.0173466666666667,0.000143140869178615,0.0171833333333333,0.000434311159275314,0.01204,0.00026425981993998,50,"314","1286.35333333333"
"56",0.02,100,1.5,0.4,11,0.4,1.00196018518519,1.64973339627107,0.667530291005291,0.836581209741854,0.0173466666666667,0.000143140869178615,0.0171833333333333,0.000434311159275314,0.01204,0.00026425981993998,100,"128","524.373333333333"
"57",0.02,100,1.5,0.1,10,0.2,0.638823677248677,1.14861094854662,0.538027116402116,0.967413856216101,0.0146566666666667,9.68477381349339e-05,0.01051,0.000273731143714572,0.00890666666666667,0.000224212693119929,10,">=1000",">=1000"
"58",0.02,100,1.5,0.1,10,0.2,0.638823677248677,1.14861094854662,0.538027116402116,0.967413856216101,0.0146566666666667,9.68477381349339e-05,0.01051,0.000273731143714572,0.00890666666666667,0.000224212693119929,50,">=1000",">=1000"
"59",0.02,100,1.5,0.1,10,0.2,0.638823677248677,1.14861094854662,0.538027116402116,0.967413856216101,0.0146566666666667,9.68477381349339e-05,0.01051,0.000273731143714572,0.00890666666666667,0.000224212693119929,100,"642","3233.754"
"60",0.02,100,1.5,0.1,10,0.4,0.62457208994709,1.08435656927381,0.458768783068783,0.712836918679508,0.01437,8.82991997332444e-05,0.0101333333333333,0.00026380349005224,0.00739333333333333,0.000163993286651106,10,">=1000",">=1000"
"61",0.02,100,1.5,0.1,10,0.4,0.62457208994709,1.08435656927381,0.458768783068783,0.712836918679508,0.01437,8.82991997332444e-05,0.0101333333333333,0.00026380349005224,0.00739333333333333,0.000163993286651106,50,"691","3439.56766666667"
"62",0.02,100,1.5,0.1,10,0.4,0.62457208994709,1.08435656927381,0.458768783068783,0.712836918679508,0.01437,8.82991997332444e-05,0.0101333333333333,0.00026380349005224,0.00739333333333333,0.000163993286651106,100,"240","1194.64"
"63",0.02,100,2,0.7,8,0.2,1.49208577441077,2.96333615695631,1.23187277537278,2.15916734118905,0.0171666666666667,0.000133883516727798,0.0252766666666667,0.000784518294987218,0.02142,0.000621524108036012,10,">=1000",">=1000"
"64",0.02,100,2,0.7,8,0.2,1.49208577441077,2.96333615695631,1.23187277537278,2.15916734118905,0.0171666666666667,0.000133883516727798,0.0252766666666667,0.000784518294987218,0.02142,0.000621524108036012,50,"946","2518.88266666667"
"65",0.02,100,2,0.7,8,0.2,1.49208577441077,2.96333615695631,1.23187277537278,2.15916734118905,0.0171666666666667,0.000133883516727798,0.0252766666666667,0.000784518294987218,0.02142,0.000621524108036012,100,"392","1043.76533333333"
"66",0.02,100,2,0.7,8,0.4,1.50619206349206,3.22697729015156,0.967914814814815,1.49066121586146,0.0170933333333333,0.000129261042569745,0.0255766666666667,0.000832878415027231,0.0166366666666667,0.000408857608091586,10,"595","1599.16166666667"
"67",0.02,100,2,0.7,8,0.4,1.50619206349206,3.22697729015156,0.967914814814815,1.49066121586146,0.0170933333333333,0.000129261042569745,0.0255766666666667,0.000832878415027231,0.0166366666666667,0.000408857608091586,50,"178","478.404666666667"
"68",0.02,100,2,0.7,8,0.4,1.50619206349206,3.22697729015156,0.967914814814815,1.49066121586146,0.0170933333333333,0.000129261042569745,0.0255766666666667,0.000832878415027231,0.0166366666666667,0.000408857608091586,100,"80","215.013333333333"
"69",0.02,100,2,0.4,8,0.2,1.32229159451659,2.76028914548848,1.1051898989899,1.86824536973677,0.0167466666666667,0.000134527331332666,0.0224,0.000708276092030677,0.0187033333333333,0.000495183716794487,10,">=1000",">=1000"
"70",0.02,100,2,0.4,8,0.2,1.32229159451659,2.76028914548848,1.1051898989899,1.86824536973677,0.0167466666666667,0.000134527331332666,0.0224,0.000708276092030677,0.0187033333333333,0.000495183716794487,50,">=1000",">=1000"
"71",0.02,100,2,0.4,8,0.2,1.32229159451659,2.76028914548848,1.1051898989899,1.86824536973677,0.0167466666666667,0.000134527331332666,0.0224,0.000708276092030677,0.0187033333333333,0.000495183716794487,100,"489","1479.225"
"72",0.02,100,2,0.4,8,0.4,1.32986997354497,2.80737032780262,0.864107407407407,1.46498969140185,0.0162866666666667,0.000124252573079916,0.0216066666666667,0.000654370078915194,0.0142866666666667,0.000356610025564077,10,"751","2203.68433333333"
"73",0.02,100,2,0.4,8,0.4,1.32986997354497,2.80737032780262,0.864107407407407,1.46498969140185,0.0162866666666667,0.000124252573079916,0.0216066666666667,0.000654370078915194,0.0142866666666667,0.000356610025564077,50,"203","595.669666666667"
"74",0.02,100,2,0.4,8,0.4,1.32986997354497,2.80737032780262,0.864107407407407,1.46498969140185,0.0162866666666667,0.000124252573079916,0.0216066666666667,0.000654370078915194,0.0142866666666667,0.000356610025564077,100,"84","246.484"
"75",0.02,100,2,0.1,9,0.2,0.870997222222222,1.87927330895241,0.743699074074074,1.47096888098248,0.0156766666666667,0.000122916427698122,0.0149066666666667,0.000444739535400689,0.0127766666666667,0.000349039802156274,10,">=1000",">=1000"
"76",0.02,100,2,0.1,9,0.2,0.870997222222222,1.87927330895241,0.743699074074074,1.47096888098248,0.0156766666666667,0.000122916427698122,0.0149066666666667,0.000444739535400689,0.0127766666666667,0.000349039802156274,50,">=1000",">=1000"
"77",0.02,100,2,0.1,9,0.2,0.870997222222222,1.87927330895241,0.743699074074074,1.47096888098248,0.0156766666666667,0.000122916427698122,0.0149066666666667,0.000444739535400689,0.0127766666666667,0.000349039802156274,100,"751","3009.00666666667"
"78",0.02,100,2,0.1,9,0.4,0.868132142857143,1.960719907825,0.600642195767196,1.03625511340303,0.0156833333333333,0.000132977381349339,0.0148366666666667,0.00046559518728465,0.0104366666666667,0.000264997654773814,10,">=1000",">=1000"
"79",0.02,100,2,0.1,9,0.4,0.868132142857143,1.960719907825,0.600642195767196,1.03625511340303,0.0156833333333333,0.000132977381349339,0.0148366666666667,0.00046559518728465,0.0104366666666667,0.000264997654773814,50,"392","1569.176"
"80",0.02,100,2,0.1,9,0.4,0.868132142857143,1.960719907825,0.600642195767196,1.03625511340303,0.0156833333333333,0.000132977381349339,0.0148366666666667,0.00046559518728465,0.0104366666666667,0.000264997654773814,100,"150","600.45"
