"","E_It","N","R0","k","effect","inter_day","mean_Rt0","var_Rt0","mean_Rt1","var_Rt1","mean_It","var_It","mean_It1_con","var_It1_con","mean_It1_trt","var_It1_trt","nsample","lower_bound","sufficient_ncluster","adjusted_sufficient_ncluster"
"21",0.005,1000,2,0.1,0.2,22,2.20843028988154,9.38818365767658,1.37441711488431,4.06658057571573,4.536,14.9450190063354,6.75266666666667,30.4869885517395,4.45766666666667,18.1489241969545,100,264.802576248558,"291","988.624"
"22",0.005,1000,2,0.1,0.2,22,2.20843028988154,9.38818365767658,1.37441711488431,4.06658057571573,4.536,14.9450190063354,6.75266666666667,30.4869885517395,4.45766666666667,18.1489241969545,1000,186.870315706095,"78","264.992"
"23",0.005,1000,2,0.1,0.4,21,2.3986713336775,11.2126888286963,0.710087878828852,1.4233682169834,4.22066666666667,14.5534907191286,6.80833333333333,32.7591836167611,2.38733333333333,7.91394420362343,100,63.5036555460861,"65","212.528333333333"
"24",0.005,1000,2,0.1,0.4,21,2.3986713336775,11.2126888286963,0.710087878828852,1.4233682169834,4.22066666666667,14.5534907191286,6.80833333333333,32.7591836167611,2.38733333333333,7.91394420362343,1000,45.801383868235,"16","52.3146666666667"
"25",0.005,10000,1.5,0.7,0.2,49,2.05568828941237,1.25775248891498,1.11262116791961,0.359317765074078,49.092,727.129245748583,84.4956666666667,1045.07900755807,47.486,437.408940313438,100,59.4153302088717,"115","115.345"
"26",0.005,10000,1.5,0.7,0.2,49,2.05568828941237,1.25775248891498,1.11262116791961,0.359317765074078,49.092,727.129245748583,84.4956666666667,1045.07900755807,47.486,437.408940313438,1000,8.69150570492821,"20","20.06"
"27",0.005,10000,1.5,0.7,0.4,50,2.02066445407364,1.26639304363274,0.546857917904726,0.17762868897156,50.477,775.699370790263,84.5796666666667,1068.00165377348,24.1046666666667,149.857664110259,100,19.8636537908823,"37","37.2466666666667"
"28",0.005,10000,1.5,0.7,0.4,50,2.02066445407364,1.26639304363274,0.546857917904726,0.17762868897156,50.477,775.699370790263,84.5796666666667,1068.00165377348,24.1046666666667,149.857664110259,1000,3.68308294911516,"6","6.04"
"29",0.005,10000,1.5,0.4,0.2,73,1.32521869245972,1.53722159819739,0.750270726763118,0.420311364258982,52.1473333333333,711.356745137268,51.3366666666667,438.205390685784,30.266,175.24565921974,100,98.4831006774931,"267","275.989"
"30",0.005,10000,1.5,0.4,0.2,73,1.32521869245972,1.53722159819739,0.750270726763118,0.420311364258982,52.1473333333333,711.356745137268,51.3366666666667,438.205390685784,30.266,175.24565921974,1000,14.0107121609734,"37","38.2456666666667"
