"","E_It","N","R0","k","effect","inter_day","mean_Rt0","var_Rt0","mean_Rt1","var_Rt1","mean_It","var_It","mean_It1_con","var_It1_con","mean_It1_trt","var_It1_trt","nsample","approx","sufficient_ncluster","adjusted_sufficient_ncluster"
"42",0.02,100,1.5,0.1,0.4,28,0.762595361120361,0.850881205157371,0.553779997779998,0.555706737942179,0.02423,0.000272564621540514,0.0153833333333333,0.000256471879515394,0.0113433333333333,0.000167617994887185,100,847.247300509011,"205","2404.71833333333"
"43",0.02,100,2,0.7,0.2,28,1.20134594264668,1.46093785394112,1.00898683019051,0.981665497091403,0.04467,0.000901791697232411,0.04034,0.000825626275425142,0.03499,0.000679292997665889,10,1243.10110265033,">=1000",">=1000"
"44",0.02,100,2,0.7,0.2,28,1.20134594264668,1.46093785394112,1.00898683019051,0.981665497091403,0.04467,0.000901791697232411,0.04034,0.000825626275425142,0.03499,0.000679292997665889,50,466.943346915677,"751","2698.09266666667"
"45",0.02,100,2,0.7,0.2,28,1.20134594264668,1.46093785394112,1.00898683019051,0.981665497091403,0.04467,0.000901791697232411,0.04034,0.000825626275425142,0.03499,0.000679292997665889,100,369.923941131588,"384","1379.584"
"46",0.02,100,2,0.7,0.4,28,1.22578879127409,1.38112176656014,0.882766630482807,0.762533802551502,0.0438633333333333,0.00085299231966211,0.04091,0.000806407369123041,0.03042,0.000536469089696566,10,379.892915199817,"876","3162.068"
"47",0.02,100,2,0.7,0.4,28,1.22578879127409,1.38112176656014,0.882766630482807,0.762533802551502,0.0438633333333333,0.00085299231966211,0.04091,0.000806407369123041,0.03042,0.000536469089696566,50,142.075374021203,"182","656.959333333333"
"48",0.02,100,2,0.7,0.4,28,1.22578879127409,1.38112176656014,0.882766630482807,0.762533802551502,0.0438633333333333,0.00085299231966211,0.04091,0.000806407369123041,0.03042,0.000536469089696566,100,112.34923335891,"92","332.089333333333"
"49",0.02,100,2,0.4,0.2,28,1.1831543947066,1.50845419554954,0.996100649976385,1.05602730486651,0.0406166666666667,0.000764641269311993,0.03517,0.000656523274424808,0.0304333333333333,0.000549328665110592,10,1556.48271002558,">=1000",">=1000"
"50",0.02,100,2,0.4,0.2,28,1.1831543947066,1.50845419554954,0.996100649976385,1.05602730486651,0.0406166666666667,0.000764641269311993,0.03517,0.000656523274424808,0.0304333333333333,0.000549328665110592,50,672.59031147991,"814","3578.88666666667"
"51",0.02,100,2,0.4,0.2,28,1.1831543947066,1.50845419554954,0.996100649976385,1.05602730486651,0.0406166666666667,0.000764641269311993,0.03517,0.000656523274424808,0.0304333333333333,0.000549328665110592,100,562.103909932239,"400","1758.66666666667"
"52",0.02,100,2,0.4,0.4,28,1.13811782939283,1.40805213015222,0.787553262478263,0.655346453655569,0.0405033333333333,0.000734224730465711,0.0344433333333333,0.000674048138268312,0.0256066666666667,0.000445513793486718,10,387.674466851523,">=1000",">=1000"
"53",0.02,100,2,0.4,0.4,28,1.13811782939283,1.40805213015222,0.787553262478263,0.655346453655569,0.0405033333333333,0.000734224730465711,0.0344433333333333,0.000674048138268312,0.0256066666666667,0.000445513793486718,50,163.020285396053,"220","960.446666666667"
"54",0.02,100,2,0.4,0.4,28,1.13811782939283,1.40805213015222,0.787553262478263,0.655346453655569,0.0405033333333333,0.000734224730465711,0.0344433333333333,0.000674048138268312,0.0256066666666667,0.000445513793486718,100,134.939179104125,"111","484.589"
"55",0.02,100,2,0.1,0.2,28,0.781738407888408,0.954234995865887,0.687525168350168,0.761653479960022,0.0301866666666667,0.000376890785817495,0.0182,0.000318999666555519,0.01623,0.000272511270423474,10,7453.8000743724,">=1000",">=1000"
"56",0.02,100,2,0.1,0.2,28,0.781738407888408,0.954234995865887,0.687525168350168,0.761653479960022,0.0301866666666667,0.000376890785817495,0.0182,0.000318999666555519,0.01623,0.000272511270423474,50,4375.71898425281,">=1000",">=1000"
"57",0.02,100,2,0.1,0.2,28,0.781738407888408,0.954234995865887,0.687525168350168,0.761653479960022,0.0301866666666667,0.000376890785817495,0.0182,0.000318999666555519,0.01623,0.000272511270423474,100,3990.95885609875,">=1000",">=1000"
