9840,20,14,126,9801,24,14,161,9746,25,30,199,9638,51,39,272,9794,26,19,161,9746,11,23,220,9738,5,4,253,
9403,93,88,416,9193,109,90,608,9001,99,92,808,8870,71,65,994,9296,53,59,592,9219,42,48,691,9178,18,28,776,
9587,49,39,325,9453,67,54,426,9323,64,55,558,9230,49,57,664,9536,28,27,409,9510,18,24,448,9493,6,9,492,
9506,74,57,363,9312,90,79,519,9151,74,78,697,9002,76,67,855,9432,42,34,492,9381,27,28,564,9361,12,13,614,
9642,23,21,314,9579,32,29,360,9484,46,40,430,9383,53,47,517,9621,14,15,350,9603,7,8,382,9600,4,2,394,
9068,107,96,729,8904,90,66,940,8800,57,56,1087,8741,32,37,1190,8975,36,65,924,8931,26,25,1018,8910,16,13,1061,
9814,14,12,160,9781,15,10,194,9756,19,17,208,9710,24,19,247,9785,11,17,187,9761,7,10,222,9753,5,2,240,
9666,62,49,223,9495,87,57,361,9332,81,76,511,9191,66,53,690,9547,60,60,333,9441,52,63,444,9374,32,41,553,
9832,19,13,136,9749,42,38,171,9622,52,61,265,9441,77,74,408,9794,19,21,166,9744,20,18,218,9728,8,13,251,
9377,65,70,488,9229,75,76,620,9064,88,75,773,8903,85,64,948,9295,49,44,612,9228,36,28,708,9178,29,20,773,
9509,100,71,320,9269,108,95,528,9062,98,92,748,8911,88,73,928,9401,63,57,479,9334,40,36,590,9281,20,26,673,
9307,66,52,575,9203,49,45,703,9117,43,43,797,9015,45,48,892,9248,24,38,690,9225,11,23,741,9206,10,11,773,
9379,81,63,477,9227,87,52,634,9089,67,67,777,9001,40,49,910,9299,33,56,612,9265,18,23,694,9247,10,15,728,
9407,101,78,414,9204,97,112,587,9020,104,83,793,8839,90,98,973,9281,63,80,576,9172,53,57,718,9116,25,39,820,
9588,51,41,320,9494,51,40,415,9400,49,41,510,9270,66,50,614,9540,18,40,402,9499,23,16,462,9470,16,18,496,
9691,31,31,247,9609,44,35,312,9544,31,35,390,9489,27,31,453,9646,17,19,318,9612,16,14,358,9594,7,12,387,
8999,83,81,837,8826,89,82,1003,8675,77,77,1171,8548,73,73,1306,8938,33,40,989,8917,11,13,1059,8906,8,4,1082,
9915,1,2,82,9914,0,2,84,9914,0,0,86,9914,0,0,86,9915,0,0,85,9915,0,0,85,9915,0,0,85,
9575,55,49,321,9437,73,61,429,9272,81,78,569,9142,64,58,736,9481,46,44,429,9431,23,28,518,9403,17,10,570,
9605,40,27,328,9520,44,43,393,9411,55,42,492,9290,60,55,595,9559,25,25,391,9532,11,21,436,9497,16,19,468,
9439,77,65,419,9292,79,66,563,9132,77,71,720,9027,50,54,869,9344,60,48,548,9268,45,38,649,9222,25,24,729,
9871,15,12,102,9802,26,24,148,9737,30,34,199,9658,38,32,272,9845,14,9,132,9832,11,8,149,9797,18,18,167,
9230,56,59,655,9110,63,59,768,9026,56,45,873,8943,44,35,978,9183,21,32,764,9152,13,18,817,9140,5,11,844,
9751,19,20,210,9712,26,15,247,9641,39,28,292,9545,50,47,358,9719,13,17,251,9707,6,10,277,9691,6,13,290,
9423,100,90,387,9233,99,90,578,9047,90,95,768,8926,68,65,941,9295,67,78,560,9203,58,45,694,9133,40,49,778,
9458,43,45,454,9344,52,41,563,9243,61,28,668,9157,40,47,756,9409,27,32,532,9372,24,19,585,9339,17,16,628,
9823,27,15,135,9756,33,30,181,9665,43,37,255,9580,40,39,341,9787,17,14,182,9757,14,17,212,9726,18,11,245,
9732,22,18,228,9707,6,10,277,9647,31,18,304,9549,43,40,368,9708,13,19,260,9664,18,18,300,9646,12,11,331,
9591,58,43,308,9491,58,44,407,9365,67,53,515,9236,60,59,645,9530,29,33,408,9483,21,30,466,9446,19,17,518,
9852,21,13,114,9803,24,25,148,9724,48,28,200,9625,50,44,281,9818,15,15,152,9794,12,17,177,9775,9,11,205,
9116,69,61,754,9017,52,34,897,8948,36,40,976,8890,29,29,1052,9055,24,26,895,9039,15,12,934,9031,5,9,955,
9754,5,5,236,9735,4,3,258,9728,6,2,264,9709,10,6,275,9752,2,2,244,9751,0,0,249,9751,0,0,249,
9556,55,49,340,9430,79,38,453,9312,55,57,576,9222,39,44,695,9492,31,39,438,9451,16,26,507,9428,6,13,553,
9478,44,36,442,9404,44,32,520,9323,39,39,599,9259,30,29,682,9438,20,28,514,9414,14,13,559,9402,6,8,584,
9467,67,74,392,9327,73,67,533,9194,66,65,675,9080,61,54,805,9362,61,57,520,9297,29,31,643,9260,18,31,691,
9647,27,50,276,9552,43,36,369,9440,53,45,462,9371,48,41,540,9580,24,35,361,9508,33,32,427,9467,17,21,495,
9723,24,13,240,9645,34,29,292,9562,50,34,354,9456,48,54,442,9700,8,13,279,9673,11,8,308,9666,3,5,326,
9558,37,34,371,9462,57,40,441,9327,60,59,554,9203,68,47,682,9497,29,39,435,9463,17,19,501,9437,14,16,533,
9756,32,14,198,9687,32,30,251,9620,28,23,329,9562,33,21,384,9708,29,26,237,9665,24,22,289,9639,15,15,331,
9410,64,61,465,9268,72,60,600,9111,72,77,740,8970,65,59,906,9332,42,49,577,9277,34,35,654,9251,16,13,720,
9064,72,76,788,8939,52,67,942,8840,43,51,1066,8784,22,36,1158,8974,37,54,935,8933,18,29,1020,8910,11,15,1064,
9250,79,87,584,9094,79,67,760,8994,53,53,900,8905,43,43,1009,9174,42,54,730,9129,24,26,821,9110,12,15,863,
9239,101,87,573,9062,81,79,778,8918,71,85,926,8794,60,76,1070,9131,62,68,739,9087,27,31,855,9047,19,18,916,
9458,41,36,465,9368,46,35,551,9283,45,38,634,9203,36,46,715,9429,17,14,540,9410,15,12,563,9393,10,12,585,
9904,3,2,91,9885,8,10,97,9875,5,5,115,9862,8,6,124,9900,4,3,93,9884,9,9,98,9864,10,8,118,
9455,63,58,424,9300,76,70,554,9129,75,73,723,8993,64,59,884,9373,42,41,544,9310,31,41,618,9271,22,20,687,
9839,20,15,126,9771,33,25,171,9679,42,39,240,9531,69,59,341,9804,17,13,166,9778,10,14,198,9762,11,6,221,
9241,103,82,574,9078,82,67,773,8983,61,55,901,8888,50,38,1024,9157,45,56,742,9125,21,23,831,9103,12,19,866,
9294,86,73,547,9154,62,70,714,9039,56,59,846,8935,53,51,961,9213,36,52,699,9176,21,22,781,9158,10,14,818,
9372,76,83,469,9182,84,87,647,9044,71,68,817,8978,30,40,952,9293,44,53,610,9242,24,32,702,9207,18,17,758,
9633,39,35,293,9516,47,60,377,9398,58,44,500,9262,65,69,604,9571,29,34,366,9531,19,26,424,9509,14,16,461,
9285,70,65,580,9176,56,59,709,9076,47,54,823,8977,48,39,936,9182,51,60,707,9114,42,31,813,9074,20,32,874,
9457,55,39,449,9362,54,41,543,9267,52,31,650,9195,36,33,736,9409,32,30,529,9383,21,18,578,9373,9,4,614,
9733,34,32,201,9640,46,39,275,9558,37,41,364,9459,45,42,454,9682,28,31,259,9623,25,32,320,9576,23,25,376,
9852,19,10,119,9808,27,16,149,9719,40,35,206,9642,33,43,282,9831,13,11,145,9808,16,10,166,9783,9,10,198,
9407,73,82,438,9215,82,84,619,9062,75,69,794,8968,53,47,932,9306,60,49,585,9243,35,37,685,9199,25,24,752,
9721,39,33,207,9623,57,43,277,9470,84,74,372,9352,49,59,540,9680,20,28,272,9650,13,15,322,9624,15,10,351,
9669,24,19,288,9606,31,26,337,9523,38,28,411,9433,42,40,485,9647,17,12,324,9614,14,18,354,9600,8,10,382,
9476,78,71,375,9297,81,76,546,9106,86,81,727,8977,68,64,891,9386,54,39,521,9307,39,44,610,9244,31,36,689,
