9825,12,14,149,9806,7,9,178,9789,10,9,192,9775,10,7,208,9814,7,3,176,9808,1,3,188,9806,2,1,191,
9933,5,4,58,9919,8,4,69,9915,5,1,79,9914,1,3,82,9926,3,2,69,9916,5,5,74,9909,3,4,84,
9903,2,6,89,9889,9,3,99,9875,10,5,110,9869,6,5,120,9902,0,0,98,9902,0,0,98,9902,0,0,98,
9931,1,3,65,9926,1,2,71,9925,0,1,74,9925,0,0,75,9923,4,3,70,9922,1,0,77,9922,0,0,78,
9933,0,3,64,9930,1,1,68,9924,1,4,71,9922,1,2,75,9932,0,2,66,9931,0,1,68,9927,2,3,68,
9927,5,4,64,9916,7,6,71,9898,9,6,87,9876,14,10,100,9923,1,2,74,9923,0,0,77,9923,0,0,77,
9931,3,3,63,9917,4,5,74,9897,12,5,86,9872,12,12,104,9930,1,2,67,9927,1,2,70,9925,2,1,72,
9916,5,2,77,9915,0,1,84,9915,0,0,85,9915,0,0,85,9916,0,0,84,9916,0,0,84,9916,0,0,84,
9904,1,5,90,9896,2,3,99,9893,1,3,103,9893,0,0,107,9901,1,3,95,9900,1,2,97,9900,0,1,99,
9903,6,8,83,9883,9,3,105,9872,7,5,116,9868,6,0,126,9888,9,3,100,9886,4,2,108,9882,2,4,112,
9897,7,9,87,9880,7,7,106,9876,4,2,118,9871,4,3,122,9889,2,5,104,9888,1,1,110,9887,1,0,112,
9909,2,3,86,9901,3,2,94,9885,12,5,98,9873,8,8,111,9901,3,7,89,9891,3,6,100,9886,3,5,106,
9932,2,2,64,9932,0,2,66,9928,1,0,71,9926,1,1,72,9932,0,1,67,9932,0,0,68,9932,0,0,68,
9873,3,6,118,9859,8,6,127,9838,13,8,141,9820,9,9,162,9869,1,2,128,9860,4,5,131,9851,3,6,140,
9887,11,6,96,9871,5,12,112,9843,12,12,133,9828,8,7,157,9880,1,2,117,9879,1,1,119,9876,2,0,122,
9930,2,2,66,9921,2,6,71,9919,1,1,79,9919,0,0,81,9928,0,2,70,9926,0,2,72,9926,0,0,74,
9925,6,8,61,9893,15,8,84,9872,10,12,106,9849,13,10,128,9906,10,10,74,9894,6,7,93,9891,3,3,103,
9933,0,3,64,9931,0,1,68,9929,0,2,69,9928,0,1,71,9933,0,0,67,9933,0,0,67,9933,0,0,67,
9950,1,1,48,9950,0,0,50,9950,0,0,50,9950,0,0,50,9950,0,0,50,9950,0,0,50,9950,0,0,50,
9939,4,1,56,9939,1,0,60,9939,0,1,60,9939,0,0,61,9936,2,1,61,9935,1,1,63,9935,1,1,63,
9942,1,3,54,9926,8,3,63,9903,5,14,78,9888,7,6,99,9937,2,3,58,9932,2,1,65,9931,2,0,67,
9947,0,1,52,9947,0,0,53,9947,0,0,53,9947,0,0,53,9947,0,0,53,9947,0,0,53,9947,0,0,53,
9927,2,1,70,9926,0,2,72,9922,1,3,74,9915,4,2,79,9926,0,0,74,9926,0,0,74,9926,0,0,74,
9906,5,2,87,9893,7,6,94,9852,15,18,115,9815,14,13,158,9896,3,4,97,9887,2,2,109,9886,0,0,114,
9926,2,5,67,9924,0,2,74,9923,0,0,77,9923,0,0,77,9921,0,1,78,9920,0,0,80,9920,0,0,80,
9884,11,13,92,9848,16,14,122,9825,7,12,156,9810,6,7,177,9872,6,7,115,9866,3,1,130,9864,1,2,133,
9854,15,12,119,9825,17,13,145,9804,14,8,174,9790,6,8,196,9838,5,9,148,9836,1,0,163,9836,1,0,163,
9945,4,1,50,9943,1,1,55,9943,0,0,57,9943,0,0,57,9943,1,1,55,9942,0,1,57,9942,0,1,57,
9955,0,1,44,9955,0,0,45,9955,0,0,45,9955,0,0,45,9955,0,0,45,9955,0,0,45,9955,0,0,45,
9947,1,1,51,9946,0,0,54,9946,0,0,54,9946,0,0,54,9945,1,0,54,9945,0,0,55,9945,0,0,55,
9928,4,2,66,9916,6,4,74,9899,13,5,83,9875,9,13,103,9925,5,2,68,9922,0,0,78,9922,0,0,78,
9901,9,6,84,9893,7,5,95,9886,6,4,104,9883,2,0,115,9894,1,6,99,9887,0,4,109,9881,2,2,115,
9930,0,2,68,9921,3,2,74,9911,6,3,80,9903,4,2,91,9922,3,2,73,9921,0,3,76,9920,0,3,77,
9933,6,4,57,9910,11,7,72,9888,9,15,88,9857,14,18,111,9925,6,4,65,9923,2,1,74,9918,2,2,78,
9891,4,3,102,9882,2,2,114,9882,1,0,117,9881,1,1,117,9886,3,2,109,9886,0,1,113,9886,0,0,114,
9933,2,2,63,9929,1,1,69,9928,0,1,71,9928,0,0,72,9925,2,4,69,9918,2,4,76,9915,1,3,81,
9947,0,1,52,9939,3,3,55,9930,4,4,62,9919,6,6,69,9947,0,0,53,9947,0,0,53,9947,0,0,53,
9911,12,10,67,9903,5,7,85,9900,1,3,96,9898,1,1,100,9899,5,10,86,9895,1,3,101,9895,1,1,103,
9912,3,3,82,9880,13,11,96,9854,8,18,120,9849,4,3,144,9905,1,3,91,9903,0,1,96,9903,0,1,96,
9884,9,9,98,9864,14,7,115,9844,7,13,136,9830,7,11,152,9875,4,6,115,9868,3,3,126,9866,1,1,132,
9902,3,6,89,9901,0,0,99,9901,0,0,99,9901,0,0,99,9901,0,0,99,9901,0,0,99,9901,0,0,99,
9873,13,12,102,9853,11,8,128,9827,10,13,150,9803,7,12,178,9862,8,7,123,9845,8,5,142,9843,4,3,150,
9853,21,16,110,9819,15,16,150,9785,17,17,181,9771,8,8,213,9828,16,11,145,9812,14,8,166,9800,4,9,187,
9876,7,5,112,9863,5,8,124,9840,11,5,144,9825,9,6,160,9871,1,1,127,9867,1,3,129,9863,1,1,135,
9877,15,7,101,9846,18,14,122,9808,19,19,154,9765,24,16,195,9855,7,15,123,9841,3,10,146,9832,4,4,160,
9892,12,11,85,9868,8,6,118,9867,1,1,131,9864,0,4,132,9875,5,9,111,9867,3,5,125,9864,2,1,133,
