68,2,3,27,64,2,2,32,59,2,2,37,57,1,1,41,65,2,1,32,65,0,0,35,65,0,0,35,
55,5,7,33,51,1,2,46,50,1,2,47,50,0,0,50,49,2,4,45,49,0,0,51,49,0,0,51,
87,4,4,5,75,7,6,12,69,2,6,23,64,4,1,31,82,5,2,11,76,4,5,15,72,2,3,23,
74,1,10,15,59,6,5,30,51,4,2,43,49,1,4,46,64,1,7,28,62,0,4,34,59,1,1,39,
62,15,6,17,54,7,5,34,50,1,2,47,47,1,1,51,47,8,15,30,41,2,5,52,41,0,1,58,
86,3,3,8,82,0,3,15,82,0,0,18,82,0,0,18,85,0,0,15,85,0,0,15,85,0,0,15,
98,0,1,1,91,4,2,3,82,3,7,8,73,6,3,18,86,4,4,6,78,4,4,14,68,7,2,23,
70,5,3,22,58,5,8,29,53,0,4,43,53,0,1,46,61,4,5,30,59,2,2,37,58,1,0,41,
90,2,2,6,83,4,2,11,73,4,5,18,71,4,0,25,86,1,4,9,77,5,2,16,75,2,3,20,
87,2,2,9,85,0,2,13,85,0,0,15,85,0,0,15,83,1,4,12,82,1,2,15,82,0,0,18,
89,2,1,8,87,1,1,11,81,3,3,13,74,5,2,19,80,4,5,11,69,2,5,24,63,3,4,30,
86,5,2,7,78,4,4,14,70,4,3,23,64,2,3,31,81,2,3,14,77,0,2,21,77,0,1,22,
63,8,5,24,59,4,3,34,56,1,3,40,55,0,0,45,45,10,9,36,40,8,5,47,39,2,2,57,
88,3,2,7,79,1,7,13,78,0,0,22,78,0,0,22,78,6,4,12,75,3,2,20,68,3,2,27,
59,8,4,29,53,4,4,39,53,0,3,44,53,0,0,47,58,1,0,41,58,0,0,42,58,0,0,42,
91,1,2,6,88,1,1,10,84,1,3,12,81,2,0,17,91,0,0,9,91,0,0,9,91,0,0,9,
83,4,3,10,77,3,1,19,70,5,3,22,66,2,1,31,74,5,4,17,71,3,3,23,65,4,4,27,
62,17,5,16,52,8,8,32,45,3,8,44,44,1,2,53,56,4,5,35,55,0,1,44,55,0,0,45,
71,10,7,12,59,8,3,30,53,3,5,39,52,1,0,47,59,1,10,30,57,0,2,41,56,1,1,42,
92,2,1,5,87,4,2,7,77,6,6,11,71,6,6,17,90,0,1,9,87,1,2,10,83,0,1,16,
71,5,5,19,68,3,1,28,67,0,0,33,67,0,0,33,63,4,3,30,62,1,3,34,60,1,1,38,
68,11,4,17,56,4,5,35,52,3,2,43,47,2,3,48,61,3,4,32,57,1,2,40,57,0,1,42,
49,11,9,31,45,2,2,51,45,0,0,55,45,0,0,55,46,2,2,50,45,0,0,55,45,0,0,55,
74,6,4,16,71,3,3,23,68,1,1,30,62,3,1,34,65,2,3,30,61,2,2,35,60,2,0,38,
83,3,2,12,74,6,3,17,65,3,2,30,63,0,2,35,79,3,1,17,79,0,1,20,78,0,2,20,
88,2,2,8,86,0,2,12,85,0,1,14,84,1,0,15,85,2,2,11,77,6,1,16,66,7,4,23,
93,2,2,3,85,3,3,9,72,6,4,18,69,0,2,29,82,2,7,9,74,3,2,21,71,1,0,28,
74,5,5,16,63,4,5,28,63,0,2,35,62,1,0,37,66,2,1,31,65,1,1,33,61,1,1,37,
76,4,4,16,62,4,4,30,60,1,3,36,59,0,1,40,65,5,2,28,62,0,4,34,60,0,2,38,
76,4,4,16,56,6,8,30,52,1,4,43,51,1,0,48,71,1,5,23,67,1,2,30,67,0,0,33,
87,5,3,5,82,5,3,10,81,0,1,18,73,2,5,20,75,7,8,10,62,7,5,26,55,5,3,37,
73,9,3,15,56,10,9,25,50,2,3,45,50,0,1,49,65,1,6,28,59,2,5,34,52,4,3,41,
88,3,4,5,80,4,5,11,72,2,7,19,69,0,2,29,78,4,2,16,72,6,2,20,66,4,3,27,
94,1,1,4,92,2,1,5,81,4,4,11,73,4,3,20,78,11,5,6,64,6,9,21,58,6,3,33,
42,9,9,40,41,2,2,55,41,0,0,59,41,0,0,59,40,1,3,56,40,0,0,60,40,0,0,60,
77,3,3,17,71,3,2,24,67,3,1,29,64,3,2,31,74,2,2,22,73,0,2,25,73,0,0,27,
67,5,3,25,64,2,1,33,62,0,4,34,57,1,3,39,67,0,1,32,66,0,0,34,66,0,0,34,
79,0,2,19,79,0,0,21,79,0,0,21,79,0,0,21,77,0,0,23,77,0,0,23,77,0,0,23,
91,4,2,3,77,10,3,10,76,2,2,20,75,1,2,22,90,2,2,6,89,0,2,9,89,0,0,11,
83,3,6,8,69,6,7,18,60,4,4,32,58,2,1,39,72,1,7,20,67,4,3,26,65,4,0,31,
84,6,3,7,82,1,1,16,80,1,2,17,73,2,3,22,69,12,4,15,60,6,10,24,58,0,3,39,
64,3,8,25,57,4,2,37,57,0,1,42,57,0,0,43,56,3,2,39,54,1,3,42,53,1,2,44,
90,1,2,7,87,1,1,11,87,0,0,13,87,0,0,13,85,0,3,12,84,0,1,15,83,1,1,15,
92,2,1,5,75,10,6,9,56,6,13,25,51,2,4,43,84,2,3,11,78,2,1,19,74,0,2,24,
91,2,3,4,87,1,2,10,84,2,1,13,83,0,2,15,77,6,5,12,66,4,7,23,53,5,6,36,
98,0,1,1,91,3,2,4,75,5,5,15,55,7,8,30,98,0,0,2,98,0,0,2,98,0,0,2,
56,6,8,30,51,0,3,46,50,0,1,49,50,0,0,50,54,2,4,40,51,2,2,45,48,1,4,47,
64,6,8,22,52,3,10,35,45,3,3,49,44,0,1,55,56,4,4,36,49,4,5,42,47,0,4,49,
70,3,3,24,64,2,4,30,63,1,1,35,63,1,0,36,66,3,4,27,64,1,2,33,62,2,1,35,
85,6,2,7,74,5,4,17,64,4,4,28,63,0,1,36,77,6,1,16,69,3,4,24,65,4,1,30,
70,7,9,14,58,3,9,30,51,3,2,44,50,0,0,50,55,5,4,36,52,2,2,44,52,0,0,48,
80,4,3,13,60,7,7,26,56,2,2,40,53,2,1,44,68,6,2,24,63,0,3,34,62,1,0,37,
70,8,6,16,68,3,1,28,65,1,1,33,65,0,0,35,62,4,7,27,60,0,2,38,60,0,1,39,
65,8,4,23,61,2,5,32,60,2,0,38,57,1,2,40,57,5,4,34,55,0,2,43,55,0,0,45,
69,7,3,21,63,4,4,29,52,3,6,39,49,1,2,48,64,6,3,27,61,1,4,34,58,2,1,39,
87,2,3,8,86,0,1,13,86,0,1,13,86,0,1,13,86,1,0,13,84,0,0,16,84,0,0,16,
87,4,2,7,77,4,6,13,76,1,0,23,76,1,0,23,82,3,0,15,82,1,1,16,82,1,0,17,
71,7,5,17,68,1,2,29,68,0,0,32,68,0,0,32,62,3,7,28,58,1,2,39,57,0,0,43,
70,7,10,13,51,6,11,32,44,3,6,47,40,1,2,57,58,9,8,25,50,4,5,41,42,5,4,49,
64,8,9,19,59,1,3,37,58,1,1,40,58,0,1,41,59,2,6,33,55,2,3,40,53,1,1,45,
59,14,5,22,53,2,8,37,50,2,1,47,50,0,1,49,50,5,6,39,50,0,1,49,50,0,1,49,
95,0,1,4,95,0,0,5,95,0,0,5,95,0,0,5,93,2,1,4,90,2,2,6,89,1,2,8,
61,6,7,26,57,1,4,38,57,0,0,43,57,0,0,43,59,0,0,41,59,0,0,41,59,0,0,41,
71,11,7,11,54,7,11,28,51,2,2,45,50,1,0,49,62,2,5,31,54,6,3,37,52,1,3,44,
72,4,5,19,68,1,6,25,65,0,1,34,65,0,0,35,66,2,1,31,66,0,1,33,66,0,1,33,
84,4,2,10,79,1,5,15,69,6,2,23,65,4,4,27,80,4,2,14,78,2,2,18,76,2,1,21,
70,11,7,12,51,8,11,30,43,4,5,48,39,3,2,56,54,6,6,34,51,1,3,45,51,0,0,49,
98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,
63,5,10,22,49,2,5,44,48,1,1,50,48,0,0,52,56,2,5,37,56,0,2,42,53,1,1,45,
60,10,9,21,51,5,5,39,48,2,4,46,46,1,1,52,55,3,7,35,53,2,2,43,52,0,0,48,
