78,2,4,16,75,2,2,21,74,0,1,25,74,0,0,26,77,0,0,23,77,0,0,23,77,0,0,23,
86,5,1,8,77,5,5,13,74,1,1,24,74,0,1,25,84,0,2,14,84,0,0,16,84,0,0,16,
85,3,4,8,82,1,3,14,81,0,0,19,81,0,0,19,85,1,0,14,84,1,1,14,84,0,1,15,
80,2,2,16,79,1,1,19,78,0,1,21,76,2,1,21,75,1,2,22,75,0,1,24,75,0,1,24,
85,0,3,12,84,1,1,14,83,1,0,16,83,0,0,17,84,0,0,16,84,0,0,16,84,0,0,16,
92,0,1,7,92,0,0,8,92,0,0,8,92,0,0,8,92,0,0,8,92,0,0,8,92,0,0,8,
94,3,1,2,88,2,2,8,82,2,5,11,80,1,2,17,93,1,1,5,90,1,3,6,89,1,0,10,
97,1,1,1,95,0,1,4,94,0,1,5,94,0,0,6,96,0,0,4,96,0,0,4,96,0,0,4,
93,0,1,6,91,0,1,8,91,0,0,9,91,0,0,9,89,1,1,9,87,0,2,11,85,1,1,13,
94,2,1,3,90,2,1,7,90,0,0,10,90,0,0,10,92,0,1,7,90,0,1,9,90,0,0,10,
88,4,3,5,82,2,4,12,80,0,0,20,80,0,0,20,82,2,2,14,80,2,1,17,80,0,2,18,
90,1,3,6,83,3,3,11,77,2,2,19,75,3,1,21,89,0,1,10,89,0,0,11,89,0,0,11,
82,7,3,8,80,2,3,15,79,0,2,19,74,3,2,21,81,4,0,15,79,2,0,19,79,0,1,20,
79,1,5,15,77,1,2,20,76,2,0,22,76,1,1,22,79,0,0,21,79,0,0,21,79,0,0,21,
90,2,1,7,83,3,2,12,80,2,2,16,79,0,3,18,90,0,1,9,89,0,0,11,89,0,0,11,
85,4,4,7,79,2,2,17,79,1,1,19,79,1,0,20,74,3,4,19,73,0,5,22,72,0,0,28,
96,1,1,2,96,0,0,4,96,0,0,4,96,0,0,4,87,5,1,7,86,0,1,13,86,0,1,13,
82,2,3,13,80,0,1,19,80,0,0,20,80,0,0,20,82,1,0,17,82,1,0,17,81,1,0,18,
80,5,2,13,79,1,4,16,77,1,0,22,77,1,0,22,78,1,2,19,77,0,1,22,77,0,0,23,
85,1,5,9,80,2,1,17,80,0,0,20,80,0,0,20,84,0,0,16,84,0,0,16,84,0,0,16,
93,1,2,4,92,0,2,6,91,0,0,9,91,0,0,9,93,0,0,7,93,0,0,7,93,0,0,7,
89,0,2,9,89,0,0,11,89,0,0,11,89,0,0,11,89,0,0,11,89,0,0,11,89,0,0,11,
85,0,2,13,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,
82,2,3,13,80,0,1,19,80,0,0,20,80,0,0,20,78,1,0,21,78,0,0,22,78,0,0,22,
92,0,2,6,87,0,2,11,86,1,0,13,86,1,0,13,89,0,1,10,88,1,1,10,87,2,0,11,
83,1,4,12,79,3,1,17,79,0,0,21,79,0,0,21,83,0,0,17,83,0,0,17,83,0,0,17,
72,4,2,22,71,1,2,26,71,0,1,28,71,0,0,29,72,0,1,27,72,0,0,28,72,0,0,28,
84,3,2,11,79,0,4,17,78,0,0,22,78,0,0,22,81,1,2,16,77,1,2,20,77,0,0,23,
92,1,4,3,91,1,1,7,89,1,1,9,87,2,1,10,92,0,1,7,90,1,2,7,89,0,0,11,
90,4,2,4,89,1,1,9,88,1,1,10,87,0,1,12,90,2,1,7,89,2,0,9,89,1,0,10,
80,3,3,14,78,0,0,22,78,0,0,22,78,0,0,22,78,0,1,21,78,0,1,21,78,0,0,22,
91,0,1,8,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,91,0,0,9,
86,1,1,12,86,0,0,14,86,0,0,14,86,0,0,14,85,0,0,15,85,0,0,15,85,0,0,15,
80,4,3,13,79,0,1,20,78,0,1,21,78,0,1,21,78,1,2,19,78,0,0,22,78,0,0,22,
86,1,4,9,79,5,3,13,78,1,2,19,74,1,0,25,80,1,2,17,80,0,0,20,80,0,0,20,
88,1,5,6,82,2,1,15,77,3,2,18,75,1,2,22,84,2,1,13,84,1,1,14,82,1,0,17,
95,0,1,4,95,0,0,5,95,0,0,5,95,0,0,5,92,1,0,7,92,0,1,7,90,1,2,7,
91,3,1,5,83,5,4,8,78,1,3,18,74,1,4,21,91,1,1,7,91,0,0,9,91,0,0,9,
94,1,1,4,90,2,3,5,87,2,1,10,87,2,1,10,91,0,1,8,90,0,2,8,88,0,1,11,
91,2,1,6,88,1,1,10,88,1,1,10,88,0,0,12,91,0,1,8,91,0,0,9,91,0,0,9,
85,2,1,12,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,
84,4,4,8,75,1,6,18,72,2,2,24,72,0,0,28,79,4,1,16,79,0,0,21,79,0,0,21,
99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,
97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,94,2,2,2,92,2,1,5,90,0,0,10,
79,5,4,12,77,1,2,20,77,0,0,23,77,0,0,23,74,1,4,21,74,0,0,26,74,0,0,26,
88,3,4,5,85,0,0,15,85,0,0,15,85,0,0,15,87,1,2,10,87,0,0,13,87,0,0,13,
90,4,2,4,85,2,4,9,83,0,1,16,80,1,0,19,90,1,1,8,86,3,3,8,86,2,1,11,
80,4,7,9,76,3,3,18,73,3,2,22,73,2,0,25,80,0,0,20,80,0,0,20,80,0,0,20,
88,2,1,9,80,3,1,16,80,0,1,19,80,0,1,19,88,0,1,11,87,1,1,11,86,1,1,12,
89,3,1,7,86,2,4,8,83,2,2,13,83,1,0,16,88,1,0,11,87,1,0,12,87,0,0,13,
76,1,5,18,74,0,1,25,74,0,1,25,74,0,1,25,75,0,0,25,75,0,0,25,75,0,0,25,
91,0,1,8,88,2,1,9,88,0,1,11,88,0,0,12,91,0,0,9,91,0,0,9,91,0,0,9,
85,1,1,13,84,0,0,16,84,0,0,16,84,0,0,16,85,0,1,14,85,0,1,14,85,0,0,15,
91,1,1,7,88,0,0,12,88,0,0,12,88,0,0,12,89,3,1,7,84,3,4,9,81,2,1,16,
88,0,1,11,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,
73,4,6,17,72,1,1,26,72,0,0,28,72,0,0,28,73,1,0,26,73,0,0,27,73,0,0,27,
86,3,2,9,86,0,2,12,84,1,0,15,84,0,1,15,84,1,2,13,80,3,3,14,80,0,2,18,
94,0,2,4,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,
89,3,1,7,86,1,0,13,86,0,0,14,86,0,0,14,86,2,2,10,84,1,4,11,82,3,0,15,
95,1,1,3,95,0,0,5,95,0,0,5,95,0,0,5,93,0,0,7,93,0,0,7,93,0,0,7,
83,5,3,9,81,1,4,14,78,0,3,19,78,0,0,22,81,2,3,14,81,0,0,19,81,0,0,19,
87,4,1,8,82,0,4,14,78,1,1,20,78,0,1,21,86,0,1,13,86,0,0,14,86,0,0,14,
79,5,4,12,74,3,3,20,71,2,3,24,69,1,0,30,76,1,1,22,76,0,0,24,76,0,0,24,
86,3,3,8,83,2,1,14,83,0,0,17,83,0,0,17,85,1,2,12,84,1,0,15,84,0,0,16,
85,1,2,12,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,85,0,0,15,
88,5,2,5,82,1,3,14,81,0,0,19,81,0,0,19,86,2,2,10,82,3,0,15,82,1,1,16,
94,0,1,5,94,0,0,6,94,0,0,6,94,0,0,6,93,0,0,7,93,0,0,7,93,0,0,7,
78,7,3,12,77,0,1,22,77,0,0,23,77,0,0,23,75,2,3,20,73,0,0,27,73,0,0,27,
95,1,1,3,94,0,0,6,94,0,0,6,94,0,0,6,93,2,1,4,87,4,2,7,81,2,5,12,
89,0,3,8,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,
85,2,1,12,83,1,1,15,83,0,0,17,83,0,0,17,85,0,0,15,85,0,0,15,85,0,0,15,
87,5,2,6,83,2,5,10,80,2,2,16,80,1,0,19,77,4,6,13,75,1,3,21,75,1,0,24,
96,0,1,3,96,0,0,4,96,0,0,4,96,0,0,4,89,1,2,8,88,1,1,10,88,0,1,11,
75,3,1,21,75,1,1,23,75,0,0,25,75,0,0,25,73,0,1,26,73,0,0,27,73,0,0,27,
94,3,2,1,83,3,7,7,77,1,5,17,76,0,0,24,93,1,0,6,91,1,0,8,91,1,0,8,
82,3,6,9,77,1,0,22,77,0,0,23,77,0,0,23,76,1,4,19,75,1,2,22,75,0,1,24,
93,3,1,3,88,2,3,7,84,2,3,11,82,1,3,14,91,3,1,5,89,1,1,9,89,1,0,10,
81,3,5,11,74,3,4,19,70,3,1,26,70,1,1,28,79,2,1,18,78,1,2,19,77,0,4,19,
90,0,1,9,89,0,0,11,89,0,0,11,89,0,0,11,90,0,0,10,90,0,0,10,90,0,0,10,
86,0,3,11,82,0,1,17,82,0,0,18,82,0,0,18,82,2,1,15,82,0,1,17,82,0,1,17,
90,1,1,8,85,2,1,12,84,0,0,16,84,0,0,16,90,0,0,10,90,0,0,10,90,0,0,10,
